consensusTime,searchTime,onChainTime,seqId,roundId,comId
2.319481322s,1.119330908s,3m19.325142582s,5665,0,0
2.703400298s,1.208076453s,10m11.421965445s,221,0,0
2.954207247s,1.444630274s,4m46.081945259s,4517,0,0
2.502643725s,1.259881629s,3m50.319330643s,5245,0,0
2.180224001s,1.013576771s,6m39.672403426s,3033,0,0
2.999641131s,1.287249491s,8m9.78551511s,1805,0,0
2.783689692s,1.45571634s,6m20.430378364s,3269,0,0
2.93166268s,1.280217442s,8m48.860558348s,1297,0,0
2.130470151s,1.063303933s,5m47.678490156s,3693,0,0
3.157622551s,1.339931588s,3m2.760989005s,5865,0,0
2.333405707s,1.285109775s,2m57.07193498s,5921,0,0
2.165632033s,1.117225923s,9m8.032949051s,1045,0,0
2.78020716s,1.088296181s,5m7.838469126s,4209,0,0
2.865550271s,1.171626472s,34.225095018s,7821,0,0
2.323354047s,1.101849052s,2m14.278180515s,6501,0,0
2.437780054s,1.077138943s,3m13.192470916s,5721,0,0
2.405339154s,1.227458489s,8m4.291837726s,1889,0,0
3.013142401s,1.347997531s,3m52.820032156s,5209,0,0
3.231744015s,1.425721138s,37.095460965s,7785,0,0
2.568293136s,1.183165744s,6m14.764693017s,3357,0,0
2.245924261s,1.056953862s,6m17.9249166s,3305,0,0
2.454451299s,1.086349677s,55.723190619s,7537,0,0
3.083523071s,1.397318832s,6m35.768521161s,3057,0,0
2.996296179s,1.151406551s,37.322894472s,7765,0,0
2.448954844s,1.061844007s,6m14.893399962s,3325,0,0
2.69950648s,1.243370672s,3m53.142942677s,5225,0,0
2.611418723s,1.429532962s,9m13.593840125s,981,0,0
2.545899387s,1.293411991s,1m19.710166384s,7217,0,0
2.151258744s,1.061075718s,1m53.152486955s,6765,0,0
2.361459433s,1.212679565s,9.876858016s,8153,0,0
2.288199425s,1.0154742s,5m56.769784941s,3597,0,0
2.345136467s,1.132382238s,6m36.515263656s,3065,0,0
2.564167074s,1.22514976s,9m19.61532357s,885,0,0
2.855753336s,1.43660802s,5m1.244913003s,4293,0,0
2.435065601s,1.028781483s,5m41.530495566s,3781,0,0
2.379901987s,1.232424447s,46.658297015s,7645,0,0
2.525333181s,1.351122362s,3m59.19270002s,5121,0,0
2.506551943s,1.415883251s,10m23.765815211s,45,0,0
2.972463783s,1.414005817s,1m7.171309211s,7397,0,0
3.022330043s,1.455615774s,7m33.421216095s,2305,0,0
2.831053295s,1.268555994s,6m57.134938582s,2793,0,0
2.64252972s,1.163283513s,1m43.67546038s,6881,0,0
2.811489062s,1.329610317s,7m58.158898226s,1993,0,0
2.401111287s,1.228656069s,1m55.935898239s,6725,0,0
2.927315219s,1.418365227s,8m24.615132085s,1601,0,0
2.535365454s,1.382916765s,10m2.337952831s,329,0,0
2.56623596s,1.132997118s,43.679614217s,7685,0,0
2.161186228s,1.046689793s,10.078144363s,8133,0,0
2.406105226s,1.076104518s,8m31.26234963s,1521,0,0
2.430780417s,1.272832866s,2m51.36812795s,6021,0,0
2.811626612s,1.246363139s,4m28.361833211s,4737,0,0
3.01885673s,1.481408736s,1m16.219486408s,7257,0,0
2.733253406s,1.193091629s,2m32.698899559s,6273,0,0
2.785999141s,1.357480725s,7m42.703738703s,2165,0,0
2.481392925s,1.256835641s,31.524716785s,7857,0,0
2.533335093s,1.011079955s,6m26.837861206s,3181,0,0
2.123375493s,1.035860849s,5m14.527960845s,4137,0,0
2.177212396s,1.079616524s,8m34.378832753s,1509,0,0
2.488971096s,1.330417908s,5m44.379864546s,3757,0,0
2.66752397s,1.058111333s,5m38.383762033s,3825,0,0
2.843075564s,1.46073311s,10m23.427925364s,57,0,0
2.294835846s,1.071383361s,3m41.456503921s,5385,0,0
3.08018752s,1.486894814s,30.925848996s,7861,0,0
2.514718758s,1.406322497s,28.411103172s,7913,0,0
2.494366133s,1.048636172s,4m40.280132448s,4573,0,0
2.621202648s,1.3061594s,2m35.747865602s,6205,0,0
2.517304173s,1.348010758s,6m23.492066488s,3221,0,0
2.568273735s,1.416744559s,6m14.772636212s,3321,0,0
2.261584134s,1.162921637s,4m28.911342682s,4721,0,0
2.601855491s,1.294827692s,4m55.432592852s,4397,0,0
2.734352916s,1.217291801s,4m49.263176521s,4477,0,0
2.438665955s,1.197419975s,7m3.54277816s,2697,0,0
2.954049347s,1.303701962s,5m38.097128968s,3817,0,0
2.754509175s,1.448696865s,402.707216ms,8253,0,0
2.749155491s,1.140184202s,9m7.455670111s,1061,0,0
2.544817511s,1.039191016s,10m8.359414055s,249,0,0
2.745658321s,1.283883597s,5m47.069413963s,3713,0,0
2.547518908s,1.155495832s,6m23.463278043s,3201,0,0
2.469504211s,1.238415344s,1m25.833147547s,7153,0,0
3.324342059s,1.488821671s,4m45.717587366s,4493,0,0
2.820259494s,1.271000612s,1m43.497790436s,6889,0,0
2.559207659s,1.177438708s,37.768539445s,7781,0,0
2.414749629s,1.078651663s,7m36.986875276s,2261,0,0
2.604020035s,1.072545041s,10m14.452652209s,165,0,0
3.008864963s,1.369660444s,5m23.03922956s,4001,0,0
2.682623301s,1.190851696s,2m32.74974484s,6241,0,0
2.582553073s,1.006999025s,7m6.286848356s,2677,0,0
2.905890933s,1.456926435s,1m22.450104809s,7161,0,0
2.428457021s,1.061643104s,3m19.2212147s,5669,0,0
3.070259915s,1.411209331s,6m53.881793777s,2809,0,0
2.971821167s,1.102375646s,7m27.450296471s,2397,0,0
3.072633712s,1.282687868s,2m7.476652338s,6581,0,0
2.767059033s,1.391605436s,2m54.019856545s,5981,0,0
3.050220641s,1.401847757s,1m16.188280828s,7265,0,0
2.574139298s,1.40774925s,52.85831386s,7593,0,0
2.856809258s,1.396306637s,5m1.243896503s,4285,0,0
2.559706616s,1.3910444s,1m1.623430824s,7469,0,0
2.539214512s,1.135881305s,3m41.212409785s,5369,0,0
2.591176279s,1.022104271s,8m37.1239834s,1469,0,0
2.376727499s,1.200037838s,25.359053795s,7945,0,0
2.330154659s,1.032807006s,46.70954424s,7657,0,0
2.329586758s,1.020213847s,6m36.532481919s,3049,0,0
3.014282172s,1.286927091s,3m52.828593505s,5233,0,0
2.746197539s,1.430904922s,4m11.029059869s,4989,0,0
2.576432288s,1.13200051s,5m56.483109322s,3573,0,0
2.144421185s,1.037488275s,1m17.094009022s,7245,0,0
2.925114129s,1.488560377s,2m4.552766223s,6609,0,0
2.47560752s,1.172399479s,10m5.322805496s,293,0,0
2.322004085s,1.104807389s,2m57.092819267s,5937,0,0
2.535277556s,1.169150803s,1m58.752585869s,6709,0,0
2.739146013s,1.37305419s,6m23.271850542s,3213,0,0
2.68856448s,1.336079251s,9m50.139961461s,509,0,0
2.697315618s,1.443278442s,5m20.343034147s,4069,0,0
3.0367078s,1.496255943s,4m4.708496932s,5053,0,0
2.3518495s,1.004190097s,2m20.748441591s,6401,0,0
2.707810833s,1.312098093s,2m23.490123089s,6373,0,0
2.685383195s,1.424314821s,2m26.707368187s,6345,0,0
2.65778314s,1.139814637s,4m2.002930714s,5093,0,0
2.382396963s,1.057999175s,9m13.823037821s,993,0,0
2.616899781s,1.10293524s,5m10.874765406s,4169,0,0
2.654141457s,1.26588963s,8m46.212980254s,1325,0,0
2.226955384s,1.100167661s,2m57.187959861s,5941,0,0
2.371068792s,1.113905016s,8m28.206903895s,1573,0,0
2.177422844s,1.096032539s,8m40.608616468s,1429,0,0
2.624502116s,1.400834636s,7m52.144546488s,2045,0,0
2.557262055s,1.186964162s,1m40.850006813s,6937,0,0
2.77107002s,1.179481761s,2m38.660365288s,6181,0,0
3.170634276s,1.461285815s,5m49.815345402s,3661,0,0
2.879231146s,1.38104306s,5m53.250025148s,3601,0,0
2.896678811s,1.139128868s,6m5.239790906s,3473,0,0
2.326633701s,1.1673747s,7m6.545189391s,2673,0,0
2.687307384s,1.401065533s,3m44.065912091s,5333,0,0
3.002486611s,1.297934357s,2m23.196796852s,6389,0,0
3.007717811s,1.369466078s,3m49.821885959s,5241,0,0
2.3092596s,1.162120795s,2m33.124469721s,6265,0,0
2.124230085s,1.02585123s,9m11.011103753s,1009,0,0
2.674784279s,1.161330625s,2m23.50504658s,6385,0,0
2.674999317s,1.36229117s,9m56.315493094s,437,0,0
2.477625189s,1.264109265s,10m11.655215036s,205,0,0
2.284575556s,1.059301578s,2m48.422601943s,6073,0,0
2.80961515s,1.376324284s,1m34.761654705s,7005,0,0
2.937248796s,1.185251558s,43.31154398s,7709,0,0
2.497280749s,1.093246566s,8m46.370906893s,1337,0,0
2.719483999s,1.492273954s,5m29.4683032s,3941,0,0
2.274596292s,1.118007776s,4m25.952423235s,4785,0,0
2.820625014s,1.415220914s,4m42.898316448s,4545,0,0
2.92115628s,1.043199762s,4m42.797161849s,4553,0,0
2.852089991s,1.285002406s,1m49.382629991s,6821,0,0
2.544233916s,1.248196243s,614.62002ms,8261,0,0
2.402800315s,1.222001813s,1m1.762638035s,7441,0,0
2.563954281s,1.225234048s,9m41.312063183s,601,0,0
2.274839426s,1.043741772s,8m49.524958424s,1309,0,0
2.281666465s,1.080288345s,7m12.885151957s,2589,0,0
2.913461789s,1.345588378s,1m31.558742926s,7045,0,0
2.360280123s,1.009955491s,6m54.59469617s,2837,0,0
2.538198561s,1.161009511s,8m22.078755702s,1661,0,0
2.530745569s,1.058009638s,3m6.529246478s,5837,0,0
2.656421214s,1.303363724s,6m29.838612225s,3145,0,0
2.368101545s,1.237629953s,9m16.852142928s,945,0,0
2.65663535s,1.354156217s,6m29.838828298s,3157,0,0
2.57875669s,1.21848803s,40.701332344s,7741,0,0
2.42701062s,1.069090913s,4m37.467557825s,4625,0,0
2.567600771s,1.406195533s,10m2.308726927s,337,0,0
2.512662626s,1.05170407s,9m19.669638489s,893,0,0
2.582822585s,1.285588414s,8m55.644503883s,1233,0,0
2.188540237s,1.038391492s,5m5.209207211s,4261,0,0
2.534180955s,1.103051962s,9m29.333121944s,781,0,0
3.078848936s,1.399113765s,1m13.11214578s,7297,0,0
2.668838673s,1.333837634s,4m31.233224141s,4697,0,0
2.541783364s,1.240009047s,4m31.360260652s,4709,0,0
2.434976016s,1.098185804s,7m9.383778638s,2637,0,0
2.571791989s,1.31481336s,5m41.39657661s,3793,0,0
2.276810784s,1.006831256s,9m59.72887574s,377,0,0
2.524094588s,1.428104318s,6m48.416850162s,2901,0,0
2.490703102s,1.398777332s,8m4.215740236s,1893,0,0
2.820606426s,1.280196581s,5m32.311217822s,3905,0,0
2.870503786s,1.462495291s,10m2.005673027s,357,0,0
3.287534826s,1.413085018s,52.147575089s,7561,0,0
2.283624376s,1.072408611s,9m41.592163635s,637,0,0
2.611666935s,1.168143963s,49.535649784s,7637,0,0
3.018592172s,1.417008868s,2m13.590774759s,6513,0,0
2.964295467s,1.393641327s,7m58.007858695s,1997,0,0
2.98768727s,1.285826192s,4m55.048475974s,4369,0,0
2.20026564s,1.120290282s,2m33.23331435s,6277,0,0
2.833523921s,1.361058083s,8m46.033739829s,1353,0,0
2.941265142s,1.266496971s,4m1.720534663s,5081,0,0
2.827328972s,1.401806093s,9m47.000160986s,525,0,0
2.658342326s,1.45911002s,9m53.331789265s,461,0,0
2.565873497s,1.284731441s,5m4.831485269s,4241,0,0
2.548729378s,1.254579856s,5m47.267580677s,3681,0,0
2.664320376s,1.070088754s,5m1.438752172s,4301,0,0
2.381068581s,1.260583424s,8m58.68989731s,1177,0,0
2.546060557s,1.205710837s,1m31.925577919s,7065,0,0
2.895845994s,1.497634515s,1m49.338696951s,6813,0,0
2.908242965s,1.443101871s,7m12.257973886s,2581,0,0
2.451223831s,1.045181283s,6m14.892649725s,3341,0,0
2.796315956s,1.077059149s,2m20.304987937s,6405,0,0
2.898823297s,1.154158687s,1m7.247731131s,7389,0,0
2.241245341s,1.110126484s,8m49.558406938s,1301,0,0
2.846054703s,1.326448575s,3m49.983574284s,5261,0,0
2.834251572s,1.18016902s,6.543536125s,8185,0,0
2.835443443s,1.302935719s,5m7.790784467s,4201,0,0
2.621253841s,1.024085718s,2m38.792149134s,6173,0,0
2.532782284s,1.151285612s,3m19.100094088s,5677,0,0
2.768209617s,1.389943656s,6m48.154566859s,2917,0,0
2.94069246s,1.268707474s,3m49.869639458s,5257,0,0
2.534281326s,1.082494941s,605.402067ms,8241,0,0
2.471461755s,1.007351593s,9m50.338892074s,517,0,0
2.302747038s,1.229196024s,3m38.476840016s,5405,0,0
2.363767408s,1.270664869s,8m31.307725691s,1557,0,0
2.13585943s,1.086661856s,6m54.811489859s,2825,0,0
2.893695556s,1.376260014s,4m36.98144525s,4609,0,0
2.339861783s,1.077743515s,40.920765981s,7757,0,0
2.547478679s,1.127742895s,10m2.309462935s,353,0,0
2.364763455s,1.18134254s,9m35.436324026s,717,0,0
2.362933873s,1.237564709s,4m11.394225614s,4969,0,0
2.982746114s,1.446015408s,10m11.130988228s,213,0,0
2.716806645s,1.337308291s,1m25.568166974s,7125,0,0
2.473857562s,1.080912729s,7m30.833945895s,2349,0,0
2.687848383s,1.289477918s,3m38.072087238s,5437,0,0
2.836851747s,1.458518814s,302.79687ms,8249,0,0
2.685739362s,1.227662908s,7m0.342045394s,2721,0,0
2.540225027s,1.450431944s,8m43.287899285s,1385,0,0
2.481360292s,1.245451993s,31.508195029s,7865,0,0
2.708641406s,1.497615266s,4m8.042542169s,5013,0,0
2.513186217s,1.204546053s,5m29.655313008s,3929,0,0
2.735926909s,1.428027708s,2m59.97550717s,5909,0,0
2.966085117s,1.258405264s,5m23.084930198s,4025,0,0
2.888554707s,1.280348456s,7m45.949355197s,2145,0,0
2.800329583s,1.32483379s,2m1.598445044s,6661,0,0
2.416085734s,1.229046539s,4m14.358669855s,4933,0,0
2.429232189s,1.169485089s,9m32.249146973s,745,0,0
2.513185226s,1.25202804s,5m50.454956075s,3657,0,0
2.83088602s,1.272101977s,7m39.540089095s,2217,0,0
2.467075068s,1.014188454s,9m50.343497001s,505,0,0
2.800388922s,1.276237907s,2m50.981011385s,6009,0,0
2.88529679s,1.06400461s,3m28.365298471s,5521,0,0
2.502002738s,1.291442755s,7m36.882128551s,2277,0,0
2.367192193s,1.211850813s,9m19.807481646s,889,0,0
2.454108163s,1.375180571s,4m46.570304455s,4501,0,0
2.697203624s,1.336123871s,7m27.708343116s,2373,0,0
2.856027765s,1.283076729s,1m22.482348176s,7181,0,0
2.428176324s,1.176040953s,5m32.684628714s,3901,0,0
2.353186755s,1.116397654s,1m4.801890648s,7405,0,0
2.45907545s,1.242708336s,9.782153584s,8125,0,0
2.854342971s,1.244773488s,10m20.450719123s,101,0,0
2.539749984s,1.280463539s,1m46.799548704s,6845,0,0
2.894328844s,1.453009429s,9m4.121952534s,1089,0,0
2.670267671s,1.030400268s,5m10.823159184s,4197,0,0
2.644487715s,1.15792906s,9m35.156456619s,705,0,0
2.370163099s,1.173193371s,1m10.742209125s,7349,0,0
2.842115542s,1.253419658s,2m7.709998693s,6565,0,0
2.147132696s,1.077127295s,6m23.865565861s,3225,0,0
2.41847102s,1.354138809s,1m52.887161692s,6773,0,0
2.919100128s,1.350034896s,1m31.553226433s,7057,0,0
2.862336068s,1.43008171s,10m14.197332301s,193,0,0
2.523238183s,1.293450322s,8m52.432250054s,1273,0,0
2.919896779s,1.432651788s,9m43.910083713s,585,0,0
2.892805391s,1.253401554s,5m16.841469193s,4081,0,0
2.500180357s,1.151392714s,2m56.916364551s,5957,0,0
2.532783978s,1.322223339s,3m19.119843692s,5653,0,0
2.847789194s,1.495001706s,4m16.911062315s,4885,0,0
2.728588553s,1.488792237s,3m9.548652786s,5777,0,0
3.294200223s,1.342002618s,5m4.103797493s,4265,0,0
3.272116101s,1.477129474s,8m54.955825675s,1213,0,0
2.623097024s,1.008007738s,1m40.786089058s,6929,0,0
2.644288821s,1.113635104s,1m40.764829647s,6957,0,0
3.004339024s,1.251313061s,9m28.86451794s,773,0,0
2.865260179s,1.254092132s,1m55.475103141s,6733,0,0
3.361286387s,1.494586469s,3m12.27732736s,5729,0,0
2.614025689s,1.177611034s,8m1.206586121s,1937,0,0
2.510012941s,1.079701749s,5m1.594488748s,4289,0,0
2.322575562s,1.140657147s,8m1.498426084s,1945,0,0
2.872729311s,1.092784516s,5m35.226983858s,3861,0,0
2.227197152s,1.01259432s,9m13.980400016s,985,0,0
2.773627425s,1.124018378s,3m25.466617146s,5585,0,0
2.504402571s,1.31257256s,9m38.42684219s,657,0,0
2.775406816s,1.485203303s,9m4.244578271s,1081,0,0
2.857636236s,1.262156069s,2m26.540507646s,6329,0,0
2.593443378s,1.369921157s,1m16.651718594s,7277,0,0
3.118721597s,1.287022567s,7m33.330352667s,2281,0,0
2.651893398s,1.013791573s,3m59.117904468s,5129,0,0
2.482305375s,1.153477251s,3m3.4959551s,5849,0,0
3.04460289s,1.290441461s,6.382580019s,8161,0,0
2.475117681s,1.245834103s,8m40.361035129s,1413,0,0
2.696058481s,1.338833962s,3m41.105864945s,5373,0,0
2.861907s,1.342084166s,9m4.202908616s,1085,0,0
2.563609906s,1.142732352s,7m58.458410264s,1969,0,0
2.663172946s,1.032933751s,34.484065175s,7809,0,0
2.911055114s,1.385001762s,1m43.457254493s,6913,0,0
2.556313633s,1.066687359s,9m4.507692721s,1113,0,0
2.79518907s,1.205094147s,7m24.498217648s,2401,0,0
2.757588634s,1.289847175s,2m35.662484285s,6233,0,0
2.901678181s,1.399364616s,7m30.42865731s,2325,0,0
2.470538624s,1.072597538s,5m50.520670951s,3649,0,0
2.929285592s,1.347775064s,1m55.414508043s,6729,0,0
3.360500276s,1.451484799s,6m26.016275395s,3193,0,0
3.206912014s,1.397531169s,10m17.062039902s,149,0,0
2.392838805s,1.08351157s,4m31.513045757s,4701,0,0
2.759562676s,1.232542375s,7m48.819090611s,2105,0,0
2.909017431s,1.400471243s,7m45.909980713s,2129,0,0
3.228119891s,1.371967971s,12.222515074s,8085,0,0
3.019653528s,1.271913553s,3m43.734458811s,5357,0,0
2.546532991s,1.337111585s,3m22.373349581s,5637,0,0
2.616487417s,1.275705783s,7m42.857502333s,2197,0,0
2.929107424s,1.207468935s,9m10.210222625s,1029,0,0
2.748940877s,1.375951138s,3m15.947923569s,5693,0,0
2.969011024s,1.413311345s,8m27.619419697s,1597,0,0
2.620370821s,1.392767614s,2m54.173071292s,5969,0,0
2.903334396s,1.232814003s,5m43.97216494s,3741,0,0
2.668073843s,1.301544297s,6m51.220258309s,2841,0,0
3.079679191s,1.483898177s,7m51.694478698s,2053,0,0
2.947454503s,1.35347627s,4m28.23106019s,4725,0,0
2.241656946s,1.004613654s,7m6.634113352s,2641,0,0
2.721946239s,1.388549064s,4m25.509080893s,4797,0,0
2.236697879s,1.012812091s,8m19.363729885s,1685,0,0
2.810284062s,1.402132511s,6m32.884168584s,3081,0,0
2.768974706s,1.35305232s,9m16.454720087s,929,0,0
2.556456614s,1.157136046s,6m48.38915644s,2913,0,0
2.322838261s,1.020996443s,8m16.272660044s,1733,0,0
2.442883527s,1.04260147s,6m48.502610433s,2889,0,0
2.38538948s,1.173078813s,9m59.62375116s,385,0,0
2.612331018s,1.057009837s,6m42.125146921s,2997,0,0
2.791527983s,1.251662764s,22.085100998s,7985,0,0
2.606436947s,1.253053864s,9m4.412929659s,1101,0,0
2.355697294s,1.184909168s,9m44.582618543s,589,0,0
2.516552635s,1.01709929s,5m47.303399719s,3709,0,0
2.892070875s,1.186252317s,7m42.710465698s,2181,0,0
2.61991448s,1.357348341s,3m38.269127325s,5401,0,0
2.758789507s,1.262373285s,3m6.304082152s,5825,0,0
3.103044857s,1.471474328s,9m34.746618148s,689,0,0
2.55734688s,1.188776356s,1m16.793641946s,7273,0,0
2.740444992s,1.423574274s,18.848482067s,8033,0,0
2.820532278s,1.250713936s,3m3.111498211s,5841,0,0
2.713095571s,1.157507581s,3.669738906s,8237,0,0
2.873970871s,1.134046003s,6m41.909176519s,2993,0,0
2.410490551s,1.279803431s,9m19.820829506s,881,0,0
2.930602904s,1.19873118s,3m9.395347917s,5769,0,0
2.537880537s,1.234965046s,8m58.536125974s,1165,0,0
2.57232862s,1.016420814s,19.062586766s,8029,0,0
2.364497854s,1.265182718s,5m29.826151285s,3933,0,0
2.497307954s,1.298685787s,7m0.552399158s,2749,0,0
2.702415363s,1.178954757s,10m8.206004887s,277,0,0
2.270046832s,1.083914202s,1m59.021820299s,6693,0,0
2.55000549s,1.412951014s,4m43.171773634s,4533,0,0
3.08647381s,1.465002145s,7m12.082747732s,2561,0,0
2.968956431s,1.426946112s,3m31.662409395s,5481,0,0
2.36355156s,1.231006708s,4m2.280050846s,5101,0,0
2.490000923s,1.249637014s,8m34.071201507s,1505,0,0
2.889445235s,1.29785449s,4m25.340368196s,4789,0,0
2.914723952s,1.349500147s,2m53.877455206s,5985,0,0
2.911496728s,1.295887138s,9m28.959462772s,785,0,0
2.614499412s,1.274056999s,1m22.790796516s,7197,0,0
2.70656349s,1.042781119s,9m53.288982407s,465,0,0
2.630558738s,1.241931876s,2m10.899769477s,6549,0,0
2.357214505s,1.049953102s,7m30.971767038s,2341,0,0
2.886194669s,1.19701512s,8m3.822804864s,1909,0,0
2.671592628s,1.063524598s,4m17.089440103s,4889,0,0
2.640918042s,1.494095839s,1m40.770186073s,6949,0,0
2.781222584s,1.460490261s,6m5.403252645s,3465,0,0
2.404780012s,1.081666227s,8m43.445342209s,1381,0,0
2.759756517s,1.349496687s,7m33.687969638s,2293,0,0
2.397408969s,1.281889001s,2m17.485238524s,6461,0,0
2.621754175s,1.324092737s,9m10.516247114s,1001,0,0
2.64327389s,1.095002241s,1m28.95748669s,7101,0,0
3.347550862s,1.454275567s,7m11.86692301s,2569,0,0
2.545600667s,1.234952902s,10m17.721998917s,153,0,0
2.584159641s,1.394578883s,5m59.414196333s,3549,0,0
2.437545498s,1.13900248s,4m11.386748413s,4961,0,0
2.310547008s,1.233113598s,1m47.076281077s,6865,0,0
2.380321559s,1.195317316s,6m20.843132988s,3253,0,0
2.664413873s,1.36155198s,2m10.932080446s,6541,0,0
2.909571653s,1.158954474s,1m28.645157443s,7105,0,0
2.845993567s,1.443039988s,7m12.322343832s,2573,0,0
2.324146145s,1.080285973s,6m2.76198728s,3505,0,0
2.611070919s,1.059958682s,2m38.823366115s,6189,0,0
2.378846977s,1.157914781s,10m5.424699844s,317,0,0
2.467158664s,1.02061102s,1m13.704144868s,7301,0,0
2.750502119s,1.449114351s,8m27.835810401s,1577,0,0
2.880794957s,1.223514206s,6m38.980931048s,3021,0,0
2.880645906s,1.426819785s,1m25.427359593s,7133,0,0
2.857089506s,1.034645136s,9m10.280067032s,1033,0,0
3.007198008s,1.365856609s,9m59.046199518s,389,0,0
2.48654715s,1.026421869s,8m22.177914568s,1665,0,0
2.428471016s,1.262607622s,3m56.466384221s,5189,0,0
2.620349004s,1.389255292s,5m50.414590011s,3673,0,0
2.732098811s,1.225159478s,4m22.653226798s,4825,0,0
3.078178359s,1.37108701s,6m59.986181946s,2733,0,0
2.749663185s,1.359060199s,1m37.765028219s,6965,0,0
2.923622436s,1.184001822s,3m43.866232002s,5325,0,0
2.438924904s,1.067137523s,5m8.204595468s,4213,0,0
2.201136122s,1.027728188s,6m51.700043043s,2869,0,0
2.631468835s,1.427950153s,1m43.704834475s,6909,0,0
3.088552088s,1.457800114s,4m33.918583107s,4677,0,0
2.535199771s,1.33110805s,9m4.497204397s,1093,0,0
2.560666904s,1.428648318s,3m13.093527583s,5745,0,0
2.453206249s,1.139968555s,9m59.55624847s,393,0,0
2.613010475s,1.022057512s,5m35.478284132s,3877,0,0
3.01070156s,1.319037843s,3m15.639878025s,5689,0,0
2.441476783s,1.363026203s,28.498145372s,7897,0,0
2.242940248s,1.033593777s,1m10.878510317s,7321,0,0
2.560458364s,1.326544409s,3m25.682825759s,5561,0,0
3.121449281s,1.161315201s,2m47.59293497s,6045,0,0
2.771920323s,1.390143057s,18.821014595s,8025,0,0
2.662972798s,1.397482409s,9m4.356770852s,1117,0,0
2.380823687s,1.097091892s,8m52.568195147s,1261,0,0
2.527398665s,1.008370195s,5m53.613247839s,3605,0,0
3.389957278s,1.488174611s,9m25.382764768s,813,0,0
2.696874335s,1.114534751s,8m21.901230704s,1641,0,0
3.179106923s,1.388452246s,7m27.249145361s,2377,0,0
2.921019675s,1.376982637s,2m41.784597685s,6153,0,0
2.259916339s,1.028028672s,8m46.610097352s,1357,0,0
2.987395968s,1.383898458s,3m49.823738946s,5253,0,0
2.621994498s,1.339138842s,9m44.210130497s,561,0,0
2.625437088s,1.245015499s,7m48.952946957s,2081,0,0
2.344398135s,1.010919412s,5m50.644523243s,3665,0,0
2.983354591s,1.300001631s,58.265699074s,7481,0,0
2.285197812s,1.087848888s,4m46.762020235s,4505,0,0
2.872237834s,1.325061178s,4m34.099639965s,4645,0,0
2.721953833s,1.316006844s,5m41.247997582s,3785,0,0
2.586945895s,1.132137423s,5m32.526164768s,3897,0,0
2.791780094s,1.011612162s,9m35.012586996s,697,0,0
2.604559608s,1.243726205s,8m1.196900071s,1953,0,0
2.753238717s,1.129852762s,4m4.994951084s,5077,0,0
2.154517687s,1.125447604s,7m0.884894793s,2757,0,0
2.268397691s,1.174063313s,8m31.406565077s,1533,0,0
2.662850258s,1.38701885s,1m58.618731018s,6713,0,0
2.319878469s,1.215964316s,5m47.500381371s,3697,0,0
2.856859106s,1.442715056s,4m4.892443566s,5057,0,0
2.608145997s,1.326334908s,10m20.68906s,93,0,0
2.586329203s,1.212050361s,10m20.720336362s,109,0,0
2.364889814s,1.156517404s,6m30.132171678s,3125,0,0
2.731935486s,1.236318864s,9m53.260268788s,477,0,0
2.702199699s,1.489410166s,4m17.057994057s,4893,0,0
3.03307927s,1.373511609s,10m7.854240438s,257,0,0
2.869080836s,1.47000235s,7m36.535747659s,2257,0,0
2.868007088s,1.041587361s,6m32.804229302s,3097,0,0
2.549759555s,1.106254763s,3m41.184865912s,5381,0,0
3.098643215s,1.378024405s,1m22.251233334s,7173,0,0
2.520196798s,1.156487209s,2m29.995042134s,6285,0,0
2.415640155s,1.072946785s,7m43.058484851s,2193,0,0
2.320040935s,1.021368164s,5m56.722169512s,3569,0,0
2.800241532s,1.492235808s,8m46.049575515s,1321,0,0
2.861306878s,1.250147611s,5m59.116614848s,3545,0,0
2.44512276s,1.112971368s,8m10.32921604s,1801,0,0
2.843337243s,1.363571135s,2m17.018155208s,6457,0,0
2.668203316s,1.233582333s,9m32.022446875s,729,0,0
2.269596304s,1.15024808s,5m44.595186721s,3749,0,0
2.330937938s,1.227009238s,9m29.530498401s,777,0,0
2.505403609s,1.089520873s,10m8.393470465s,273,0,0
2.166380227s,1.128638918s,4m17.585134433s,4913,0,0
2.770856622s,1.405241821s,1m46.561342088s,6873,0,0
2.784736743s,1.112122109s,22.035927123s,7981,0,0
2.869132311s,1.46130083s,9m46.952498382s,553,0,0
2.627111854s,1.404885934s,9m19.571328889s,897,0,0
2.579462151s,1.187451137s,25.173540439s,7933,0,0
2.753507812s,1.447397717s,55.416911368s,7549,0,0
2.785992801s,1.407619397s,3m18.86535969s,5673,0,0
2.436700187s,1.291743659s,5m11.055482188s,4185,0,0
2.640761659s,1.435111847s,7m58.331550232s,1965,0,0
2.17009643s,1.059329774s,53.264114583s,7565,0,0
3.086698305s,1.464362272s,10m17.177465365s,145,0,0
2.347761628s,1.200053935s,8m40.438580468s,1421,0,0
2.675753467s,1.481316095s,3m15.972200823s,5697,0,0
2.175994853s,1.029076831s,7m46.660502302s,2157,0,0
2.205909489s,1.041285801s,4m2.455242337s,5117,0,0
2.6936989s,1.357200123s,1m7.451931733s,7381,0,0
3.049165475s,1.377252971s,30.958882035s,7841,0,0
2.47634481s,1.142344491s,3m38.30293078s,5425,0,0
2.946918871s,1.073733262s,21.880208822s,7993,0,0
