consensusTime,searchTime,onChainTime,seqId,roundId,comId
2.66068276s,1.275540414s,5m23.156029571s,4600,0,0
2.545574176s,1.310200603s,2m24.768517745s,5182,0,0
2.960645865s,1.152604759s,26.390541465s,5579,0,0
2.54433465s,1.321929s,3m34.499044968s,4958,0,0
2.501744071s,1.297665723s,23.663274939s,5581,0,0
2.741829455s,1.4424032s,1m24.286291099s,5382,0,0
2.552672781s,1.465432383s,5m44.482395526s,4521,0,0
2.730420804s,1.151619154s,1m42.069947129s,5327,0,0
2.928625514s,1.20423292s,4m19.582854867s,4807,0,0
2.940898324s,1.453736401s,4m58.608297243s,4677,0,0
2.411648316s,1.252801743s,8m20.871955258s,4012,0,0
2.647190297s,1.259105388s,5m11.225634037s,4638,0,0
2.739189028s,1.111399298s,41.684071334s,5524,0,0
2.505246617s,1.412036918s,5m11.367564597s,4639,0,0
2.843174424s,1.347022618s,8m41.62626682s,3947,0,0
2.634852792s,1.309058869s,6m8.729780532s,4445,0,0
3.044707095s,1.432362726s,41.378493257s,5521,0,0
3.322402386s,1.488416074s,6m29.570812202s,4371,0,0
2.403627668s,1.037145077s,8m59.863521881s,3883,0,0
2.713232541s,1.283216109s,7m22.144121406s,4208,0,0
2.883183759s,1.283065211s,4m28.673762363s,4775,0,0
2.745692008s,1.085841368s,8m26.502504972s,3991,0,0
2.826228616s,1.232422863s,2m0.131028269s,5270,0,0
2.373280926s,1.009871384s,4m35.146643799s,4752,0,0
3.025314712s,1.380282487s,4m58.495620984s,4678,0,0
2.830352872s,1.284004763s,2m45.583137861s,5112,0,0
2.413255357s,1.379756914s,17.595046812s,5606,0,0
3.265642081s,1.383751314s,7m18.662098986s,4212,0,0
2.491745913s,1.182617567s,3m6.846684291s,5044,0,0
2.574390315s,1.036706613s,8m32.562467348s,3972,0,0
2.398826993s,1.18684834s,7m50.134991731s,4116,0,0
2.506302636s,1.17830944s,38.768237481s,5537,0,0
2.593823835s,1.389235356s,3m6.744535862s,5042,0,0
2.597644075s,1.098676123s,2m54.529243155s,5085,0,0
2.578343807s,1.39483588s,4m29.008304154s,4780,0,0
2.594677988s,1.429128454s,1m54.259820685s,5285,0,0
2.658674508s,1.076460207s,1m18.219659042s,5407,0,0
2.277713071s,1.129622586s,6m30.645056479s,4379,0,0
2.979779523s,1.250510833s,7m40.23043295s,4144,0,0
2.734716165s,1.133358466s,7m31.400663099s,4173,0,0
2.529849848s,1.159049015s,5m50.675109782s,4501,0,0
2.627603177s,1.063617911s,8m5.107746806s,4068,0,0
2.814969085s,1.460831355s,6m57.432387182s,4286,0,0
2.755535973s,1.448716222s,3m9.299303091s,5040,0,0
2.913746677s,1.237488199s,4m13.828707573s,4823,0,0
2.724384412s,1.077716185s,8m35.497239464s,3962,0,0
2.549125877s,1.111852492s,9m8.825566076s,3858,0,0
2.635312191s,1.361486352s,8m10.970101728s,4044,0,0
2.713226485s,1.208182647s,6m11.710098294s,4433,0,0
2.132515768s,1.048740936s,5m20.584674907s,4605,0,0
2.519290272s,1.30346071s,2m24.761032287s,5189,0,0
2.208385789s,1.044964546s,8m48.052552171s,3921,0,0
2.359693112s,1.042221968s,8m26.887847957s,3996,0,0
2.2878951s,1.087398906s,6m54.909953709s,4291,0,0
2.64394759s,1.425562814s,2m48.410657376s,5105,0,0
2.704454689s,1.262557836s,56.630000971s,5472,0,0
2.648616055s,1.455534506s,7m34.510574301s,4164,0,0
2.875772335s,1.292411589s,8m53.29003174s,3907,0,0
2.585515488s,1.311333802s,2m15.874006708s,5216,0,0
2.454009151s,1.113940781s,1m42.313135399s,5322,0,0
2.970249299s,1.449063246s,7m43.337662494s,4135,0,0
3.013855758s,1.283793867s,1m20.897256792s,5396,0,0
2.328299637s,1.020812371s,48.023813551s,5506,0,0
2.89789246s,1.412732937s,3m49.606054723s,4902,0,0
2.927323224s,1.310207079s,5m53.170248585s,4497,0,0
2.899222889s,1.245768279s,8m1.816520094s,4076,0,0
2.596748199s,1.373552487s,20.529315608s,5592,0,0
2.510458065s,1.101051631s,5m5.078709124s,4656,0,0
3.050444881s,1.462169754s,3m18.635681839s,5006,0,0
2.632168208s,1.244844768s,4m16.947845396s,4820,0,0
2.983687591s,1.480035552s,2m51.069972875s,5092,0,0
2.68672052s,1.284334417s,3m25.284763376s,4985,0,0
3.150208938s,1.413496481s,8m56.165469535s,3895,0,0
2.554774133s,1.343120773s,8m5.145655544s,4070,0,0
2.488302428s,1.059337638s,3m31.487657971s,4969,0,0
2.985912648s,1.378300083s,7m12.354520353s,4231,0,0
2.904800787s,1.21379035s,5m25.946305941s,4584,0,0
3.16330509s,1.376548215s,3m55.291541559s,4884,0,0
2.995896892s,1.403529357s,3m0.18004706s,5062,0,0
3.068448317s,1.399089838s,5m25.782624953s,4589,0,0
2.305144136s,1.058939064s,4m32.171251796s,4766,0,0
2.642641078s,1.159146085s,5m53.454605371s,4500,0,0
2.948054244s,1.476143273s,5m59.251663745s,4476,0,0
2.617133774s,1.426021069s,5m38.280674663s,4543,0,0
3.071708572s,1.423674491s,2m9.156886759s,5232,0,0
2.515169156s,1.163014388s,1m15.455232032s,5412,0,0
2.961292887s,1.390285598s,6m29.926275692s,4374,0,0
3.004772094s,1.39049323s,4m10.663045283s,4837,0,0
2.374723883s,1.002212399s,3m50.128757352s,4906,0,0
2.524603805s,1.064525236s,6m54.67253015s,4299,0,0
2.730268438s,1.233844099s,5m50.439451915s,4508,0,0
2.950230974s,1.467027132s,1m24.044005124s,5385,0,0
2.330021174s,1.116480243s,35.745757582s,5549,0,0
2.075031855s,1.021154339s,6m18.224117982s,4413,0,0
2.820555072s,1.333753469s,2m39.810658399s,5135,0,0
2.552318635s,1.319108364s,6m5.62906202s,4453,0,0
2.691330948s,1.073058945s,4m28.859860993s,4771,0,0
3.08827718s,1.311410588s,2m57.09140514s,5074,0,0
3.050643982s,1.309340436s,1m20.859791001s,5393,0,0
2.343071009s,1.018940666s,7m56.503222756s,4094,0,0
2.50639698s,1.380342903s,4m43.814143813s,4721,0,0
2.308810787s,1.002719628s,3m44.060581089s,4921,0,0
2.336460415s,1.189725539s,9m3.041877842s,3871,0,0
2.778165437s,1.487957854s,8m41.685236166s,3942,0,0
2.152065586s,1.003007144s,245ns,5665,0,0
2.96938271s,1.04770571s,3m25.030920122s,4988,0,0
2.965957337s,1.490855516s,3m28.011006152s,4971,0,0
2.824309103s,1.418818606s,5m8.081316888s,4647,0,0
2.635942303s,1.290454406s,7m52.993335793s,4106,0,0
2.915745344s,1.430493679s,5m4.711186523s,4655,0,0
2.763932045s,1.264424823s,1m48.079823124s,5306,0,0
2.757800334s,1.372457756s,1m45.028089349s,5320,0,0
2.460105843s,1.16408886s,7m28.74172602s,4190,0,0
2.22619513s,1.125253997s,3m44.180421566s,4925,0,0
2.433898618s,1.006086529s,5.799701895s,5646,0,0
2.742673104s,1.334823874s,1m54.07623333s,5289,0,0
2.597840656s,1.155631156s,7m0.425520277s,4273,0,0
2.594444333s,1.284380824s,3m55.895858027s,4888,0,0
2.87420821s,1.273228739s,44.441513986s,5518,0,0
2.477405903s,1.339779762s,6m51.706334725s,4310,0,0
2.473966922s,1.017593797s,8m32.663140898s,3971,0,0
2.593061964s,1.248049417s,8m29.644087008s,3987,0,0
2.71371545s,1.174688556s,6m42.103268103s,4336,0,0
2.859583903s,1.395014597s,8m26.382663873s,3992,0,0
2.442006108s,1.268074452s,8m26.836211336s,3998,0,0
2.662955294s,1.468858016s,3m31.348371901s,4964,0,0
2.489184263s,1.255053305s,1m51.549642028s,5292,0,0
2.843342773s,1.454958771s,3m3.344754542s,5054,0,0
2.866571352s,1.455488217s,1m35.840612713s,5347,0,0
2.65953064s,1.254287607s,47.688273269s,5510,0,0
2.871511014s,1.400732833s,3m15.658164568s,5014,0,0
3.146713495s,1.477827059s,1m50.852613945s,5297,0,0
2.234674308s,1.10889833s,54.098811359s,5488,0,0
2.699847398s,1.156080146s,1m15.26650995s,5413,0,0
2.930517636s,1.372104605s,8m17.25649963s,4026,0,0
2.734349561s,1.29001509s,5m38.159347835s,4544,0,0
2.710287983s,1.084205769s,7m12.625892422s,4235,0,0
2.480586027s,1.268362582s,3m40.665607244s,4938,0,0
2.903318046s,1.282053059s,6m54.329413684s,4295,0,0
2.431688751s,1.047477235s,7m59.204621589s,4081,0,0
2.748866647s,1.288976111s,38.486152718s,5532,0,0
2.48091364s,1.316532044s,2m45.932506201s,5113,0,0
3.219276996s,1.457920218s,3m43.190041049s,4924,0,0
2.575460936s,1.116710731s,1m18.307369974s,5401,0,0
2.778845674s,1.473499893s,8m7.76796873s,4060,0,0
2.682445333s,1.243038812s,8m38.732978569s,3951,0,0
2.912595326s,1.272467159s,8m59.388678453s,3881,0,0
3.086731608s,1.418157424s,8m20.230868744s,4020,0,0
2.453028924s,1.134879403s,1m48.443247734s,5302,0,0
2.775717389s,1.169118687s,6m42.045482215s,4338,0,0
2.357000975s,1.277870218s,1m30.620022158s,5370,0,0
2.352973518s,1.080050206s,38.54703723s,7433,0,0
2.855457003s,1.132803988s,3m57.658129295s,6774,0,0
2.986618707s,1.430528977s,43.981197322s,7417,0,0
2.750682292s,1.326365346s,28.880709224s,7466,0,0
2.828620151s,1.124196703s,25.86269189s,7478,0,0
2.419766294s,1.26692581s,4.929528959s,7545,0,0
2.648280188s,1.407270869s,28.983243668s,7465,0,0
2.120550762s,1.058071665s,5.233542594s,7541,0,0
2.546968742s,1.474941073s,7.745704763s,7531,0,0
2.855654296s,1.113257435s,5m1.752906207s,6567,0,0
2.571010009s,1.062385232s,7m0.020810988s,6171,0,0
2.949586264s,1.060743622s,4m58.545375478s,6578,0,0
2.943414362s,1.470127086s,5m47.138701478s,6411,0,0
3.127423047s,1.269980547s,1m2.501073219s,7354,0,0
2.847198656s,1.45445834s,3m51.825558902s,6795,0,0
2.753240223s,1.288996587s,4m46.745073786s,6611,0,0
2.429651652s,1.197559295s,7m3.338628407s,6163,0,0
2.303022292s,1.164179958s,4m50.016822396s,6608,0,0
2.221479516s,1.033617898s,6m48.663411751s,6217,0,0
2.359741375s,1.219011534s,6m57.259202574s,6187,0,0
2.707318881s,1.493280676s,8m18.680820875s,5911,0,0
2.759027289s,1.156537511s,4m13.082275152s,6729,0,0
2.816539468s,1.472441841s,5m25.919386298s,6482,0,0
2.696881629s,1.226293734s,4m3.632231824s,6758,0,0
2.599063932s,1.208003137s,6m32.901543819s,6263,0,0
3.015770326s,1.404437286s,5m59.65111315s,6372,0,0
2.821390543s,1.310751972s,4m49.498579361s,6607,0,0
2.647797601s,1.279861634s,5m38.325334736s,6447,0,0
2.459162939s,1.275143142s,8m34.211328606s,5865,0,0
2.529850979s,1.061269863s,3m46.180316247s,6819,0,0
3.109407426s,1.334017264s,34.821171705s,7447,0,0
2.746578866s,1.139270241s,6m32.758720843s,6266,0,0
3.065718264s,1.464826537s,4m34.020545393s,6657,0,0
2.745709384s,1.301928175s,4m34.340372517s,6660,0,0
2.671570183s,1.023704333s,38.240770633s,7438,0,0
2.743269042s,1.374316787s,7m12.078293041s,6132,0,0
2.761796418s,1.36819509s,3m30.705411808s,6869,0,0
2.517137064s,1.275545936s,5m17.479066665s,6516,0,0
2.487888388s,1.386257418s,44.491948696s,7419,0,0
2.817614947s,1.390337978s,5m53.626595264s,6394,0,0
2.383035897s,1.254690491s,3m55.131474119s,6786,0,0
2.883430133s,1.382211862s,5m59.783677423s,6371,0,0
2.284881738s,1.037700203s,9m31.242604746s,5674,0,0
2.534272467s,1.359064507s,8m28.333845815s,5881,0,0
2.731817666s,1.462973768s,3m15.710366766s,6911,0,0
2.335034699s,1.034668763s,9m19.745357271s,5713,0,0
2.501424287s,1.349697441s,9m25.370263932s,5691,0,0
2.536060894s,1.237028228s,5m44.387745816s,6423,0,0
2.731267777s,1.389195063s,3m54.783247763s,6782,0,0
2.43097985s,1.067001946s,4m16.385978947s,6715,0,0
2.484640726s,1.134283226s,8m0.296006757s,5974,0,0
2.305065758s,1.002936652s,2m58.223636549s,6979,0,0
2.751844765s,1.01346337s,5m50.563026967s,6406,0,0
3.028816246s,1.335757167s,4.332518006s,7546,0,0
3.054262533s,1.449530105s,3m15.388024089s,6914,0,0
2.627146086s,1.057024979s,4.734579236s,7544,0,0
2.48893475s,1.062593859s,9m1.272599572s,5773,0,0
2.830796783s,1.045862752s,7m2.938361618s,6170,0,0
2.243530353s,1.116502006s,1m45.21680293s,7217,0,0
2.609056665s,1.114969845s,1m20.945667772s,7300,0,0
2.542579489s,1.240494008s,2m55.179281624s,6990,0,0
2.799876274s,1.497206794s,8m51.668898227s,5807,0,0
2.495909812s,1.305600595s,2m49.155572162s,7001,0,0
2.757482436s,1.096833988s,1m17.722818337s,7305,0,0
2.296451986s,1.021070027s,14.293139393s,7513,0,0
2.994740413s,1.427342776s,2m38.953262409s,7035,0,0
2.464886577s,1.383821772s,7m30.75353806s,6075,0,0
2.396890763s,1.199654419s,44.58799874s,7420,0,0
2.281370721s,1.085233071s,2m0.517979046s,7163,0,0
2.846340519s,1.176076105s,8m24.933639917s,5895,0,0
2.537255515s,1.427605067s,7m27.616955938s,6088,0,0
2.452675667s,1.043095438s,1m18.0274984s,7308,0,0
2.671021803s,1.276598009s,7m36.253090125s,6055,0,0
2.596894013s,1.199961507s,6m20.981297534s,6310,0,0
2.166758331s,1.015277007s,4m59.333989061s,6572,0,0
2.601684145s,1.266251724s,8m39.970188287s,5849,0,0
2.338804017s,1.125034366s,4m31.682344665s,6669,0,0
2.909414915s,1.366944741s,3m36.7598035s,6842,0,0
2.649365502s,1.338904246s,3m0.81358304s,6963,0,0
2.855656256s,1.283578572s,7.448926479s,7535,0,0
2.626507998s,1.158388854s,9m33.910220905s,5664,0,0
2.510056053s,1.185223831s,9m19.575320318s,5718,0,0
2.36105236s,1.281034928s,3m43.106043126s,6825,0,0
2.689807928s,1.464179211s,4m49.635218206s,6601,0,0
2.975855328s,1.491746292s,5m38.0023268s,6450,0,0
2.786719639s,1.44066794s,9m4.08856064s,5767,0,0
2.544838232s,1.134011585s,6m21.032828632s,6305,0,0
3.07632512s,1.281488884s,4m21.726275923s,6693,0,0
2.943667356s,1.484985423s,6m5.77097235s,6358,0,0
2.616840757s,1.356461125s,4m34.470554164s,6656,0,0
2.449345377s,1.105089731s,9m16.531794709s,5725,0,0
2.410078642s,1.262701319s,6m48.480458004s,6213,0,0
2.462640904s,1.241329203s,8m25.317668529s,5900,0,0
2.207761456s,1.013552141s,35.728683892s,7448,0,0
2.489471952s,1.122274416s,7m36.435240506s,6054,0,0
2.82021726s,1.419805161s,2m14.81542231s,7117,0,0
2.44719807s,1.375111275s,2m45.908104723s,7011,0,0
2.683879737s,1.424021168s,6m29.840707876s,6276,0,0
2.718393206s,1.099283423s,5m23.079154898s,6495,0,0
2.536979304s,1.16978276s,6m42.140510134s,6231,0,0
2.439460129s,1.014359043s,26.270823629s,7471,0,0
2.783557947s,1.231800597s,7m27.372045832s,6086,0,0
2.429359454s,1.042341183s,5m17.574264783s,6512,0,0
2.472152983s,1.190280025s,2m18.138970244s,7106,0,0
2.582172729s,1.196028335s,3m12.812236227s,6921,0,0
2.659731423s,1.023568249s,3m54.862179247s,6790,0,0
2.278570422s,1.122513435s,7m24.905022006s,6096,0,0
2.587797439s,1.180248653s,1m15.093443344s,7316,0,0
2.767085122s,1.399965452s,3m45.949980459s,6815,0,0
2.898198503s,1.216016917s,7m15.127377393s,6123,0,0
2.845912631s,1.474345479s,4m13.002949128s,6728,0,0
3.28789592s,1.475307988s,2m35.666548863s,7041,0,0
2.539477327s,1.176301145s,8m34.138703844s,5869,0,0
3.221062737s,1.490008401s,6m47.670520948s,6212,0,0
2.280608057s,1.034701566s,9m28.346791539s,5685,0,0
2.838015774s,1.374679984s,8m48.820681758s,5816,0,0
2.136200547s,1.059271522s,7m18.76954204s,6114,0,0
2.494581789s,1.352045139s,4m34.59465034s,6659,0,0
2.839387782s,1.477263627s,3m39.671601254s,6838,0,0
2.327057158s,1.117019411s,8m58.44005447s,5786,0,0
2.870797131s,1.280720328s,9m0.897205914s,5776,0,0
2.670805923s,1.413311561s,22.95122731s,7488,0,0
2.810414784s,1.469577762s,5m11.03343784s,6539,0,0
2.357501756s,1.186781137s,6m33.15003498s,6261,0,0
2.711718798s,1.040560277s,2m12.001118787s,7126,0,0
2.69752951s,1.015211407s,3m3.614832688s,6958,0,0
2.385287544s,1.196245365s,7m42.44643956s,6038,0,0
2.799887544s,1.452025162s,5m41.144645588s,6439,0,0
2.425246397s,1.179546669s,8m43.002805022s,5838,0,0
2.426094935s,1.201551625s,3m40.083404356s,6833,0,0
2.653787439s,1.430985632s,8m42.772469801s,5832,0,0
2.65923305s,1.451404406s,1m50.727288095s,7194,0,0
2.711353117s,1.334392114s,5m56.879101773s,6381,0,0
2.891389988s,1.497871644s,1m14.789232968s,7317,0,0
2.456595868s,1.23066092s,8m55.22848917s,5798,0,0
2.916615442s,1.212501337s,7m36.009354311s,6059,0,0
2.477550984s,1.087066017s,1m36.01558462s,7248,0,0
2.0830293s,1.024508159s,7m33.926657292s,6067,0,0
2.681212088s,1.191932149s,7m51.097482339s,6001,0,0
2.867362118s,1.461544582s,9m33.671726581s,5667,0,0
2.624369562s,1.11310005s,6m39.119080286s,6243,0,0
2.317643404s,1.201056049s,2m27.500955445s,7073,0,0
2.940838825s,1.410098905s,6m47.959922854s,6219,0,0
2.1395489s,1.009531487s,5.237317146s,7549,0,0
2.540505069s,1.143817832s,6m3.065932914s,6367,0,0
2.507504743s,1.259706119s,7m54.300428291s,6000,0,0
2.692602487s,1.070933283s,7m30.53665425s,6080,0,0
2.578453268s,1.232917514s,2m3.12424725s,7151,0,0
2.459552991s,1.141051416s,3m52.229587004s,6799,0,0
2.64892264s,1.463074572s,2m21.076692062s,7092,0,0
2.629841313s,1.276019459s,7m15.408041537s,6122,0,0
2.730420487s,1.493529768s,3m6.65905991s,6945,0,0
2.689249307s,1.144604895s,7m45.269002156s,6022,0,0
2.237961087s,1.019768743s,20.535249543s,7500,0,0
2.476790333s,1.127141564s,23.155612144s,7490,0,0
2.630522536s,1.405508781s,3m49.213357905s,6801,0,0
2.617133307s,1.359784113s,9m22.324887877s,5704,0,0
2.661587173s,1.353778498s,6m26.906383695s,6288,0,0
2.599816051s,1.467447126s,2m30.134489684s,7063,0,0
3.042933858s,1.27588139s,5m50.304492239s,6401,0,0
2.755481099s,1.238448661s,2m2.938228427s,7153,0,0
2.675834804s,1.197661633s,4m34.413096778s,6652,0,0
2.552194573s,1.132221944s,9m19.534964131s,5719,0,0
2.317497141s,1.070381015s,1m57.254112061s,7178,0,0
2.943594154s,1.256779827s,2m32.723392905s,7058,0,0
2.654859334s,1.360407493s,7m21.316004213s,6109,0,0
2.796515516s,1.151917443s,7m54.00261572s,5997,0,0
2.971907754s,1.192247074s,7m27.184130018s,6089,0,0
2.673324056s,1.447438748s,2m24.351330958s,7088,0,0
2.23670915s,1.07589548s,1m12.492950769s,7329,0,0
2.601841946s,1.008727615s,7m30.641023124s,6071,0,0
2.909386722s,1.192383559s,5m7.732256239s,6544,0,0
2.538772897s,1.178371564s,5m14.288094813s,6527,0,0
2.304506489s,1.055141852s,17.417194994s,7509,0,0
3.1617412s,1.421336667s,10.477100083s,7525,0,0
2.623388857s,1.237672133s,3m21.670631253s,6891,0,0
2.622815406s,1.081717979s,3m49.22646736s,6804,0,0
2.2962908s,1.253498002s,7m24.903486s,6093,0,0
2.761011899s,1.311252018s,7m27.410217987s,6084,0,0
3.231416102s,1.438021071s,5m50.089842889s,6409,0,0
2.357129126s,1.331138862s,2m49.312402988s,7002,0,0
2.717003529s,1.132214427s,9m19.370237921s,5712,0,0
2.643240532s,1.08880586s,4m31.396071893s,6663,0,0
2.419264309s,1.070918802s,6m54.324951937s,6193,0,0
2.764391215s,1.34665691s,8m25.032482149s,5898,0,0
2.490667272s,1.197589836s,7m0.127735551s,6179,0,0
2.945180458s,1.466477219s,4m28.140078035s,6671,0,0
2.506061182s,1.170803766s,6m48.401121953s,6215,0,0
2.914061079s,1.210767341s,1m23.56871814s,7287,0,0
2.6597159s,1.237213589s,4m28.437639689s,6673,0,0
2.735355688s,1.274008824s,7m48.104996435s,6011,0,0
2.26526799s,1.182429845s,6m24.424189675s,6291,0,0
2.513510073s,1.476617311s,2m21.231692735s,7100,0,0
2.917852651s,1.339418452s,2m45.467484282s,7016,0,0
2.210172025s,1.043011406s,5m47.909799395s,6417,0,0
2.780397687s,1.060583676s,1m26.901589979s,7277,0,0
2.553831525s,1.270460668s,1m44.917487777s,7216,0,0
2.869836031s,1.463363538s,8m18.533998358s,5915,0,0
2.403529999s,1.179003117s,6m6.320984584s,6351,0,0
2.575621722s,1.188280384s,7m18.338150592s,6119,0,0
2.559666555s,1.473186812s,7m21.419579328s,6102,0,0
2.715161602s,1.229131865s,5m32.069459548s,6462,0,0
2.862015388s,1.345256815s,5m44.076676059s,6422,0,0
2.510414071s,1.197285883s,9m4.374608145s,5761,0,0
2.385919449s,1.300964749s,8m55.307013197s,5800,0,0
2.585720585s,1.303979836s,8m37.255314107s,5851,0,0
2.976517794s,1.385960225s,1.1127517s,7557,0,0
2.824579195s,1.33552538s,3m0.647603329s,6962,0,0
3.113716408s,1.406090882s,16.59893071s,7502,0,0
2.495450822s,1.119960866s,1m27.18656381s,7276,0,0
2.879902207s,1.443772327s,6m56.752833676s,6183,0,0
2.11054423s,1.081369526s,1m33.43767963s,7253,0,0
2.603744407s,1.067631845s,8m6.075208115s,5956,0,0
2.541695638s,1.398629564s,2m33.132507625s,7051,0,0
2.424531895s,1.134219713s,6m6.298651723s,6355,0,0
2.58614465s,1.221051177s,9m30.955496646s,5678,0,0
2.532632249s,1.064348605s,7m30.694914896s,6072,0,0
2.213142587s,1.122601545s,9m1.562226224s,5779,0,0
2.754855039s,1.079123853s,4m22.05633924s,6695,0,0
2.752869958s,1.095002743s,1m44.716932502s,7213,0,0
2.267100868s,1.018174867s,7m36.66606989s,6052,0,0
2.318960058s,1.040850333s,9m16.670623456s,5729,0,0
2.390959954s,1.101068618s,8m58.382854624s,5787,0,0
2.825472081s,1.284037444s,3m45.898847732s,6811,0,0
2.733532091s,1.495427029s,6m23.954091503s,6298,0,0
2.785637182s,1.44737419s,7m33.230604692s,6061,0,0
2.844484528s,1.153701008s,2m51.805487477s,7000,0,0
2.354129s,1.272007464s,6m45.322539939s,6223,0,0
2.794387574s,1.301012073s,5m35.215860727s,6459,0,0
2.85562342s,1.471210872s,6m26.706182087s,6283,0,0
2.976710756s,1.41637995s,1m5.6407992s,7349,0,0
2.528850177s,1.203399763s,2m6.338913846s,7144,0,0
2.645753642s,1.020870595s,26.066640871s,7476,0,0
2.693330689s,1.130784863s,5m7.934296964s,6543,0,0
2.327816892s,1.292299867s,9m25.551825845s,5693,0,0
2.141877852s,1.035881605s,2m43.105897272s,7024,0,0
2.49486476s,1.15272263s,17.211211165s,7503,0,0
2.355497236s,1.037388078s,8m0.432722853s,5973,0,0
2.554938117s,1.019785885s,5m20.33976929s,6508,0,0
2.53340957s,1.370189816s,5m50.788591338s,6407,0,0
2.994101376s,1.470722725s,3m33.709562274s,6853,0,0
2.883314003s,1.40251377s,1m26.790790629s,7272,0,0
2.604925787s,1.050078799s,9m19.4829975s,5715,0,0
2.672601971s,1.272047963s,7m12.15673933s,6140,0,0
2.861261204s,1.370173373s,4m55.543980179s,6581,0,0
2.830966758s,1.237114946s,2m11.882739169s,7129,0,0
2.505296977s,1.42038972s,8m3.231019476s,5961,0,0
2.742000394s,1.144546226s,2m42.50559178s,7029,0,0
2.659462718s,1.340080587s,2m3.034950808s,7154,0,0
2.493742711s,1.398887575s,6m33.014622459s,6265,0,0
2.468495312s,1.073529941s,1.613699652s,7558,0,0
2.808452493s,1.266054149s,9m33.730901811s,5669,0,0
2.942993322s,1.170918498s,6m41.734869887s,6236,0,0
2.469845229s,1.129983563s,9m13.730524754s,5740,0,0
2.115403698s,1.05619909s,4m59.398486167s,6576,0,0
2.737094493s,1.496996469s,8m9.001833952s,5945,0,0
2.249020648s,1.127527117s,4m13.610253395s,6724,0,0
2.640090325s,1.01531087s,20.131215378s,7495,0,0
2.989228847s,1.233341842s,2m38.969433s,7036,0,0
2.444837188s,1.138164035s,7m12.392815605s,6139,0,0
2.286946006s,1.163955247s,7m57.598241728s,5990,0,0
2.326805787s,1.180776867s,4m25.620721606s,6686,0,0
2.641505956s,1.17807316s,50.444487158s,7393,0,0
2.633860591s,1.381512714s,9m13.560257745s,5739,0,0
2.980543921s,1.332424431s,8m27.903619981s,5888,0,0
2.586621451s,1.224871024s,8m18.817794501s,5919,0,0
2.925579259s,1.40510264s,6m29.608552055s,6280,0,0
2.207941746s,1.103499872s,17.506618693s,7508,0,0
2.493619407s,1.18962531s,7m33.525153384s,6066,0,0
3.297984168s,1.366226521s,2m48.365423422s,7010,0,0
3.09899014s,1.367964921s,4m27.996505988s,6680,0,0
2.762687717s,1.109050081s,7m3.023424359s,6164,0,0
2.916814839s,1.266047521s,3m57.626431549s,6772,0,0
2.542000131s,1.117616251s,2m12.181583518s,7130,0,0
2.468032754s,1.032510941s,29.192875909s,7467,0,0
2.432327253s,1.350084774s,2m27.388120558s,7078,0,0
2.853099397s,1.216184976s,8m28.032560247s,5882,0,0
2.64134718s,1.04755682s,20.131654951s,7496,0,0
2.960419771s,1.330987887s,25.760214727s,7477,0,0
2.640034199s,1.202412376s,5m20.264623145s,6505,0,0
2.836194975s,1.202021253s,5m47.264295971s,6420,0,0
3.357431334s,1.498704797s,8m14.81758752s,5921,0,0
2.781319342s,1.213279176s,1m14.910300037s,7319,0,0
2.439942388s,1.330035567s,8m31.420431553s,5872,0,0
2.84183756s,1.425279823s,6m51.08502856s,6203,0,0
2.522337289s,1.174205392s,7m33.520427066s,6070,0,0
2.610932522s,1.123749602s,9m28.049225995s,5681,0,0
2.899329652s,1.328631277s,8m24.915492174s,5897,0,0
3.309974941s,1.4451421s,2m23.747660071s,7081,0,0
2.926708993s,1.467800092s,3m57.639146805s,6773,0,0
2.1182861s,1.00165312s,2m9.673166696s,7131,0,0
2.754026812s,1.49559013s,1m17.760855771s,7304,0,0
2.791146162s,1.402061176s,1m29.922421857s,7264,0,0
2.622970626s,1.282468637s,3m54.931461018s,6787,0,0
2.707718169s,1.431039602s,6m26.882125283s,6287,0,0
2.711924043s,1.375033659s,6m48.212922449s,6211,0,0
2.331689494s,1.320637575s,7m9.588071116s,6147,0,0
3.045779625s,1.448637037s,50.063879973s,7395,0,0
2.853417067s,1.428276457s,3m18.507441616s,6905,0,0
2.580762652s,1.119086377s,7m54.250995754s,5994,0,0
2.692151062s,1.323329784s,3m30.814771539s,6864,0,0
2.74581926s,1.185922477s,1m44.749523823s,7214,0,0
2.4539584s,1.283667695s,7m27.734537735s,6085,0,0
2.476627943s,1.359923753s,7.862597928s,7532,0,0
2.974884561s,1.291611949s,4m15.880990108s,6712,0,0
2.328187254s,1.048281507s,3m58.237011334s,6778,0,0
2.146572957s,1.062912714s,3m31.360098373s,6866,0,0
2.77331159s,1.2719368s,7m42.09028761s,6035,0,0
2.533386445s,1.025571481s,4m52.85286389s,6595,0,0
2.970268904s,1.350911128s,4m40.463926464s,6638,0,0
2.867052628s,1.474902445s,2m32.832228134s,7059,0,0
2.675625683s,1.499880757s,4m22.160773957s,6698,0,0
2.489547754s,1.081752441s,3m12.937484473s,6930,0,0
2.839862963s,1.274076757s,5m7.817594488s,6541,0,0
2.904485332s,1.393289709s,3m45.84515052s,6812,0,0
2.527514353s,1.301896296s,5m5.102450199s,6560,0,0
2.393259673s,1.191814438s,8m22.102853923s,5906,0,0
2.878342725s,1.404891436s,7m18.059055684s,6115,0,0
